1536 626.779289 10885469748 7136950 547.621069 10886598677 9791519
1568 416.422756 6838120911 7442415 394.521625 6838847457 10215384
1600 500.066022 8944445376 7743747 480.574857 8945376048 10624048
1632 464.161422 7709359407 8061785 438.358716 7710147027 11065441
1664 574.036828 13838562410 8375235 559.568923 13839886926 11490634
1696 530.448843 8651621343 8705846 508.370285 8652472501 11949404
1728 629.335223 11265889070 9031554 597.717002 11266973689 12391111
1760 617.165329 9667696823 9374711 581.416564 9668613983 12867388
1792 721.711720 17282580535 9712542 699.451410 17284116254 13325635
